"Tabla","Columna","Tipo de Dato","Permite Nulos","Llave","Extra"
cm_auditoria_autorizaciones,id,int,NO,PRI,auto_increment
cm_auditoria_autorizaciones,cm_facturas_id,int,YES,MUL,""
cm_auditoria_autorizaciones,cm_detalles_id,int,YES,MUL,""
cm_auditoria_autorizaciones,au_anexos4_id,int,NO,MUL,""
cm_auditoria_autorizaciones,numero_autorizacion,varchar(32),NO,"",""
cm_auditoria_autorizaciones,codigo_servicio,varchar(45),NO,"",""
cm_auditoria_autorizaciones,nombre_servicio,varchar(256),NO,"",""
cm_auditoria_autorizaciones,cantidad,int,YES,"",""
cm_auditoria_autorizaciones,valor_autorizacion,"decimal(20,4)",YES,"",""
cm_auditoria_autorizaciones,fecha_autorizacion,datetime,NO,"",""
cm_auditoria_autorizaciones,activa,bit(1),NO,"",""
cm_auditoria_autorizaciones,usuario_crea,varchar(128),NO,"",""
cm_auditoria_autorizaciones,terminal_crea,varchar(16),NO,"",""
cm_auditoria_autorizaciones,fecha_hora_crea,datetime,NO,"",""
cm_auditoria_autorizaciones,usuario_modifica,varchar(128),YES,"",""
cm_auditoria_autorizaciones,terminal_modifica,varchar(16),YES,"",""
cm_auditoria_autorizaciones,fecha_hora_modifica,datetime,YES,"",""
cm_auditoria_autorizaciones,nombre_prestador,varchar(264),YES,"",""
cm_auditoria_capita_descuentos,id,int,NO,PRI,auto_increment
cm_auditoria_capita_descuentos,cnt_contratos_id,int,NO,MUL,""
cm_auditoria_capita_descuentos,cm_detalles_id,int,NO,MUL,""
cm_auditoria_capita_descuentos,marcacion,bit(1),NO,"",""
cm_auditoria_capita_descuentos,contrato,varchar(32),NO,"",""
cm_auditoria_capita_descuentos,observacion,longtext,YES,"",""
cm_auditoria_capita_descuentos,usuario_crea,varchar(128),NO,"",""
cm_auditoria_capita_descuentos,terminal_crea,varchar(45),NO,"",""
cm_auditoria_capita_descuentos,fecha_hora_crea,datetime,NO,"",""
cm_auditoria_capita_descuentos,usuario_modifica,varchar(128),YES,"",""
cm_auditoria_capita_descuentos,terminal_modifica,varchar(16),YES,"",""
cm_auditoria_capita_descuentos,fecha_hora_modifica,datetime,YES,"",""
cm_auditoria_cierres,id,int,NO,PRI,auto_increment
cm_auditoria_cierres,cm_facturas_id,int,NO,MUL,""
cm_auditoria_cierres,cm_auditoria_masiva_id,int,YES,MUL,""
cm_auditoria_cierres,valor_facturado,"decimal(16,2)",NO,"",""
cm_auditoria_cierres,valor_glosado,"decimal(16,2)",YES,"",""
cm_auditoria_cierres,valor_pagado,"decimal(16,2)",YES,"",""
cm_auditoria_cierres,cantidad_detalles,int,NO,"",""
cm_auditoria_cierres,cantidad_detalles_registradas,int,YES,"",""
cm_auditoria_cierres,fecha_hora_registro_inicio,datetime,NO,"",""
cm_auditoria_cierres,fecha_hora_registro_finalizacion,datetime,YES,"",""
cm_auditoria_cierres,usuarios_crea,varchar(128),NO,"",""
cm_auditoria_cierres,terminal_crea,varchar(16),NO,"",""
cm_auditoria_cierres,fecha_hora_crea,datetime,NO,"",""
cm_auditoria_conceptos_contables,id,int,NO,PRI,auto_increment
cm_auditoria_conceptos_contables,cm_detalles_id,int,NO,MUL,""
cm_auditoria_conceptos_contables,mae_conceptos_id,int,NO,"",""
cm_auditoria_conceptos_contables,mae_conceptos_codigo,varchar(8),YES,"",""
cm_auditoria_conceptos_contables,mae_conceptos_valor,varchar(128),YES,"",""
cm_auditoria_conceptos_contables,mae_centro_costo_id,int,NO,"",""
cm_auditoria_conceptos_contables,mae_centro_costo_codigo,varchar(8),YES,"",""
cm_auditoria_conceptos_contables,mae_centro_costo_valor,varchar(128),YES,"",""
cm_auditoria_conceptos_contables,porcentaje,"decimal(5,2)",NO,"",""
cm_auditoria_conceptos_contables,codigo_municipio,varchar(32),NO,"",""
cm_auditoria_conceptos_contables,municipio_afiliado,varchar(128),NO,"",""
cm_auditoria_conceptos_contables,usuario_crea,varchar(128),NO,"",""
cm_auditoria_conceptos_contables,terminal_crea,varchar(16),NO,"",""
cm_auditoria_conceptos_contables,fecha_hora_crea,datetime,NO,"",""
cm_auditoria_devoluciones,id,int,NO,PRI,auto_increment
cm_auditoria_devoluciones,cm_facturas_id,int,NO,MUL,""
cm_auditoria_devoluciones,cm_devolucion_masiva_id,int,YES,MUL,""
cm_auditoria_devoluciones,mae_motivo_devolucion_id,int,NO,"",""
cm_auditoria_devoluciones,mae_motivo_devolucion_codigo,varchar(8),YES,"",""
cm_auditoria_devoluciones,mae_motivo_devolucion_valor,varchar(128),YES,"",""
cm_auditoria_devoluciones,mae_contrato_modalidad_id,int,NO,"",""
cm_auditoria_devoluciones,mae_contrato_modalidad_codigo,varchar(8),YES,"",""
cm_auditoria_devoluciones,mae_contrato_modalidad_valor,varchar(128),YES,"",""
cm_auditoria_devoluciones,mae_regimen_id,int,NO,"",""
cm_auditoria_devoluciones,mae_regimen_codigo,varchar(8),YES,"",""
cm_auditoria_devoluciones,mae_regimen_valor,varchar(128),YES,"",""
cm_auditoria_devoluciones,nit,varchar(16),NO,"",""
cm_auditoria_devoluciones,ips,varchar(256),NO,"",""
cm_auditoria_devoluciones,numero_radicado,varchar(32),NO,"",""
cm_auditoria_devoluciones,numero_facturado,varchar(32),NO,"",""
cm_auditoria_devoluciones,fecha_radicacion,datetime,NO,"",""
cm_auditoria_devoluciones,fecha_devolucion,datetime,NO,"",""
cm_auditoria_devoluciones,valor_factura,"decimal(20,4)",NO,"",""
cm_auditoria_devoluciones,observacion,longtext,YES,"",""
cm_auditoria_devoluciones,mae_devolucion_motivo_general_id,int,YES,"",""
cm_auditoria_devoluciones,mae_devolucion_motivo_general_codigo,varchar(8),YES,"",""
cm_auditoria_devoluciones,mae_devolucion_motivo_general_valor,varchar(128),YES,"",""
cm_auditoria_devoluciones,mae_devolucion_motivo_general_descripcion,varchar(512),YES,"",""
cm_auditoria_devoluciones,usuario_crea,varchar(128),NO,"",""
cm_auditoria_devoluciones,terminal_crea,varchar(16),NO,"",""
cm_auditoria_devoluciones,fecha_hora_crea,datetime,NO,"",""
cm_auditoria_devoluciones,usuario_modifica,varchar(128),YES,"",""
cm_auditoria_devoluciones,terminal_modifica,varchar(16),YES,"",""
cm_auditoria_devoluciones,fecha_hora_modifica,datetime,YES,"",""
cm_auditoria_diagnosticos,id,int,NO,PRI,auto_increment
cm_auditoria_diagnosticos,cm_detalles_id,int,NO,MUL,""
cm_auditoria_diagnosticos,ma_diagniosticos_id,int,NO,"",""
cm_auditoria_diagnosticos,ma_diagnosticos_codigo,varchar(32),YES,"",""
cm_auditoria_diagnosticos,ma_diagnosticos_valor,varchar(512),YES,"",""
cm_auditoria_diagnosticos,principal,bit(1),NO,"",""
cm_auditoria_diagnosticos,usuario_crea,varchar(128),NO,"",""
cm_auditoria_diagnosticos,terminal_crea,varchar(16),NO,"",""
cm_auditoria_diagnosticos,fecha_hora_crea,datetime,NO,"",""
cm_auditoria_diagnosticos,usuario_modifica,varchar(128),YES,"",""
cm_auditoria_diagnosticos,terminal_modifica,varchar(16),YES,"",""
cm_auditoria_diagnosticos,fecha_hora_modifica,datetime,YES,"",""
cm_auditoria_masiva,id,int,NO,PRI,auto_increment
cm_auditoria_masiva,cnt_prestadores_id,int,NO,MUL,""
cm_auditoria_masiva,nit,varchar(16),YES,"",""
cm_auditoria_masiva,ips,varchar(128),YES,"",""
cm_auditoria_masiva,suma_valor_facturado,"decimal(16,2)",NO,"",""
cm_auditoria_masiva,suma_valor_copago,"decimal(16,2)",NO,"",""
cm_auditoria_masiva,suma_valor_bruto,"decimal(16,2)",NO,"",""
cm_auditoria_masiva,valor_auditoria_exitosa,"decimal(16,2)",NO,"",""
cm_auditoria_masiva,valor_glosado,"decimal(16,2)",NO,"",""
cm_auditoria_masiva,cm_radicado,varchar(8),NO,"",""
cm_auditoria_masiva,estado_proceso,int,YES,"",""
cm_auditoria_masiva,cantidad_facturas,int,YES,"",""
cm_auditoria_masiva,cantidad_facturas_registradas,int,YES,"",""
cm_auditoria_masiva,hora_finalizacion_registro,datetime,YES,"",""
cm_auditoria_masiva,observacion,longtext,YES,"",""
cm_auditoria_masiva,usuario_crea,varchar(128),NO,"",""
cm_auditoria_masiva,terminal_crea,varchar(16),NO,"",""
cm_auditoria_masiva,fecha_hora_crea,datetime,NO,"",""
cm_auditoria_motivos_glosas,id,int,NO,PRI,auto_increment
cm_auditoria_motivos_glosas,cm_detalles_id,int,NO,MUL,""
cm_auditoria_motivos_glosas,mae_motivo_id,int,NO,"",""
cm_auditoria_motivos_glosas,mae_motivo_codigo,varchar(8),YES,"",""
cm_auditoria_motivos_glosas,mae_motivo_valor,varchar(128),YES,"",""
cm_auditoria_motivos_glosas,mae_motivo_especifico_id,int,NO,"",""
cm_auditoria_motivos_glosas,mae_motivo_especifico_codigo,varchar(8),YES,"",""
cm_auditoria_motivos_glosas,mae_motivo_especifico_valor,varchar(128),YES,"",""
cm_auditoria_motivos_glosas,mae_motivo_glosa_aplicacion_id,int,YES,"",""
cm_auditoria_motivos_glosas,mae_motivo_glosa_aplicacion_codigo,varchar(8),YES,"",""
cm_auditoria_motivos_glosas,mae_motivo_glosa_aplicacion_valor,varchar(128),YES,"",""
cm_auditoria_motivos_glosas,mae_motivo_glosa_aplicacion_descripcion,varchar(512),YES,"",""
cm_auditoria_motivos_glosas,porcentaje,"decimal(5,2)",YES,"",""
cm_auditoria_motivos_glosas,valor_motivo,"decimal(20,2)",YES,"",""
cm_auditoria_motivos_glosas,observacion,longtext,YES,"",""
cm_auditoria_motivos_glosas,tipologia,int,NO,"",""
cm_auditoria_motivos_glosas,usuario_crea,varchar(128),NO,"",""
cm_auditoria_motivos_glosas,terminal_crea,varchar(16),NO,"",""
cm_auditoria_motivos_glosas,fecha_hora_crea,datetime,NO,"",""
cm_auditoria_semaforos,id,int,NO,PRI,auto_increment
cm_auditoria_semaforos,nombre,varchar(32),NO,"",""
cm_auditoria_semaforos,tiempo,int,NO,"",""
cm_auditoria_semaforos,color,varchar(8),NO,"",""
cm_conciliaciones,id,int,NO,PRI,auto_increment
cm_conciliaciones,cnt_prestadores_id,int,NO,MUL,""
cm_conciliaciones,valor,"decimal(20,4)",NO,"",""
cm_conciliaciones,porcentaje,"decimal(5,2)",NO,"",""
cm_conciliaciones,valor_pagado_eps,"decimal(20,4)",NO,"",""
cm_conciliaciones,porcentaje_pagado_eps,"decimal(5,2)",NO,"",""
cm_conciliaciones,valor_aceptado_ips,"decimal(20,4)",NO,"",""
cm_conciliaciones,porcentaje_aceptado_ips,"decimal(5,2)",NO,"",""
cm_conciliaciones,estado_proceso,int,YES,"",""
cm_conciliaciones,cantidad_facturas,int,YES,"",""
cm_conciliaciones,cantidad_facturas_registradas,int,YES,"",""
cm_conciliaciones,hora_finalizacion_registro,datetime,YES,"",""
cm_conciliaciones,archivo,varchar(128),YES,"",""
cm_conciliaciones,archivo_nombre,varchar(256),YES,"",""
cm_conciliaciones,archivo_ruta,varchar(512),YES,"",""
cm_conciliaciones,archivo_existe,tinyint(1),YES,"",""
cm_conciliaciones,usuario_crea,varchar(128),NO,"",""
cm_conciliaciones,terminal_crea,varchar(16),NO,"",""
cm_conciliaciones,fecha_hora_crea,datetime,NO,"",""
cm_detalles,id,int,NO,PRI,auto_increment
cm_detalles,cm_facturas_id,int,NO,MUL,""
cm_detalles,aseg_afiliados_id,int,YES,MUL,""
cm_detalles,estado,int,NO,"",""
cm_detalles,mae_tipo_documento_id,int,NO,MUL,""
cm_detalles,mae_tipo_documento_codigo,varchar(8),YES,"",""
cm_detalles,mae_tipo_documento_valor,varchar(128),YES,"",""
cm_detalles,documento,varchar(20),NO,"",""
cm_detalles,nombre_completo_afiliado,varchar(512),NO,"",""
cm_detalles,consecutivo_item,int,NO,"",""
cm_detalles,ma_servicio_id,int,NO,"",""
cm_detalles,ma_servicio_codigo,varchar(32),YES,"",""
cm_detalles,ma_servicio_valor,varchar(512),YES,"",""
cm_detalles,cantidad,int,YES,"",""
cm_detalles,radicado_glosa,int,YES,"",""
cm_detalles,valor_copago,"decimal(20,4)",NO,"",""
cm_detalles,valor_facturado,"decimal(20,4)",NO,"",""
cm_detalles,valor_unitario,"decimal(20,4)",YES,"",""
cm_detalles,valor_pagado,"decimal(20,4)",YES,"",""
cm_detalles,valor_pendiente,"decimal(20,4)",YES,"",""
cm_detalles,valor_pendiente_actual,"decimal(20,4)",YES,"",""
cm_detalles,valor_aceptado_ips,"decimal(20,4)",YES,"",""
cm_detalles,observacion,longtext,YES,"",""
cm_detalles,valor_pagado_eps,"decimal(20,4)",YES,"",""
cm_detalles,porcentaje_pagado_eps,"decimal(20,4)",YES,"",""
cm_detalles,porcentaje_aceptado_ips,"decimal(20,4)",YES,"",""
cm_detalles,observacion_respuesta_detalles,longtext,YES,"",""
cm_detalles,aplica_ac,bit(1),YES,"",""
cm_detalles,aplica_dc,bit(1),YES,"",""
cm_detalles,aplica_pbs,bit(1),YES,"",""
cm_detalles,tipo_servicio,int,NO,"",""
cm_detalles,fecha_prestacion,datetime,YES,"",""
cm_detalles,valor_copago_item,"decimal(20,4)",YES,"",""
cm_detalles,aplica_glosa,bit(1),YES,"",""
cm_detalles,aplica_concepto,bit(1),YES,"",""
cm_detalles,aplica_dx,bit(1),YES,"",""
cm_detalles,aplica_autorizacion,bit(1),YES,"",""
cm_detalles,valor_glosa,"decimal(20,4)",YES,"",""
cm_detalles,motivo_glosa,varchar(1024),YES,"",""
cm_detalles,concepto_contable,varchar(1024),YES,"",""
cm_detalles,porcentaje_concepto,"decimal(4,0)",YES,"",""
cm_detalles,numero_autorizacion,varchar(32),YES,"",""
cm_detalles,codigo_dx,varchar(8),YES,"",""
cm_detalles,nombre_dx,varchar(1024),YES,"",""
cm_detalles,mae_ambito_id,int,YES,"",""
cm_detalles,mae_ambito_codigo,varchar(8),YES,"",""
cm_detalles,mae_ambito_valor,varchar(128),YES,"",""
cm_detalles,copago_no_efectivo,bit(1),YES,"",""
cm_detalles,aplica_recobro,bit(1),NO,"",""
cm_detalles,mipres_numero_prescripcion,varchar(32),YES,"",""
cm_detalles,mipres_id_entrega,varchar(32),YES,"",""
cm_detalles,mae_motivo_respuesta_glosa_especifico_id,int,YES,"",""
cm_detalles,mae_motivo_respuesta_glosa_especifico_codigo,varchar(8),YES,"",""
cm_detalles,mae_motivo_respuesta_glosa_especifico_valor,varchar(128),YES,"",""
cm_detalles,mae_motivo_respuesta_glosa_aplicacion_id,int,YES,"",""
cm_detalles,mae_motivo_respuesta_glosa_aplicacion_codigo,varchar(8),YES,"",""
cm_detalles,mae_motivo_respuesta_glosa_aplicacion_valor,varchar(128),YES,"",""
cm_detalles,usuario_crea,varchar(128),NO,"",""
cm_detalles,terminal_crea,varchar(16),NO,"",""
cm_detalles,fecha_hora_crea,datetime,NO,"",""
cm_detalles,usuario_modifica,varchar(128),YES,"",""
cm_detalles,terminal_modifica,varchar(16),YES,"",""
cm_detalles,fecha_hora_modifica,datetime,YES,"",""
cm_devolucion_masiva,id,int,NO,PRI,auto_increment
cm_devolucion_masiva,cnt_prestadores_id,int,NO,MUL,""
cm_devolucion_masiva,nit,varchar(16),YES,"",""
cm_devolucion_masiva,ips,varchar(128),YES,"",""
cm_devolucion_masiva,suma_valor_facturado,"decimal(16,2)",NO,"",""
cm_devolucion_masiva,suma_valor_copago,"decimal(16,2)",NO,"",""
cm_devolucion_masiva,suma_valor_bruto,"decimal(16,2)",NO,"",""
cm_devolucion_masiva,cm_radicado,varchar(8),NO,"",""
cm_devolucion_masiva,estado_proceso,int,YES,"",""
cm_devolucion_masiva,cantidad_facturas,int,YES,"",""
cm_devolucion_masiva,cantidad_facturas_registradas,int,YES,"",""
cm_devolucion_masiva,hora_finalizacion_registro,datetime,YES,"",""
cm_devolucion_masiva,observacion,longtext,YES,"",""
cm_devolucion_masiva,usuario_crea,varchar(128),NO,"",""
cm_devolucion_masiva,terminal_crea,varchar(16),NO,"",""
cm_devolucion_masiva,fecha_hora_crea,datetime,NO,"",""
cm_factura_estados,id,int,NO,PRI,auto_increment
cm_factura_estados,cm_facturas_id,int,NO,MUL,""
cm_factura_estados,estado_factura,int,NO,"",""
cm_factura_estados,tipo_auditoria,int,YES,"",""
cm_factura_estados,usuario_crea,varchar(128),NO,"",""
cm_factura_estados,terminal_crea,varchar(16),NO,"",""
cm_factura_estados,fecha_hora_crea,datetime,NO,"",""
cm_factura_transacciones,id,int,NO,PRI,auto_increment
cm_factura_transacciones,cm_facturas_id,int,NO,MUL,""
cm_factura_transacciones,tipo,int,NO,"",""
cm_factura_transacciones,estado,int,NO,"",""
cm_factura_transacciones,fecha_hora_inicio,datetime,NO,"",""
cm_factura_transacciones,fecha_hora_fin,datetime,YES,"",""
cm_factura_transacciones,respuesta_codigo,int,YES,"",""
cm_factura_transacciones,respuesta_descripcion,varchar(512),YES,"",""
cm_facturas,id,int,NO,PRI,auto_increment
cm_facturas,gn_empresas_id,int,NO,MUL,""
cm_facturas,cm_grupos_id,int,NO,MUL,""
cm_facturas,cnt_prestadores_id,int,NO,MUL,""
cm_facturas,cm_rips_cargas_id,int,YES,MUL,""
cm_facturas,gn_usuarios_lider_id,int,NO,MUL,""
cm_facturas,gn_usuarios_tecnico_id,int,YES,MUL,""
